subject_id,predicate_id,object_id,mapping_justification,confidence,term
AGU Index Terms:soils,skos:exactMatch,GCMD:soils,lexical_identity_same_normalized_term,0.6,soils
HELIO Ontology:solar,skos:exactMatch,NASA CCMC:solar,lexical_identity_same_normalized_term,0.6,solar
ESA Space Weather Glossary:solar activity,skos:exactMatch,GCMD:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
ESA Space Weather Glossary:solar activity,skos:exactMatch,SWEET:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
ESA Space Weather Glossary:solar activity,skos:exactMatch,Space Weather Glossary:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
ESA Space Weather Glossary:solar activity,skos:exactMatch,Space Weather Glossary (Second):solar activity,lexical_identity_same_normalized_term,0.6,solar activity
GCMD:solar activity,skos:exactMatch,SWEET:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
GCMD:solar activity,skos:exactMatch,Space Weather Glossary:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
GCMD:solar activity,skos:exactMatch,Space Weather Glossary (Second):solar activity,lexical_identity_same_normalized_term,0.6,solar activity
SWEET:solar activity,skos:exactMatch,Space Weather Glossary:solar activity,lexical_identity_same_normalized_term,0.6,solar activity
SWEET:solar activity,skos:exactMatch,Space Weather Glossary (Second):solar activity,lexical_identity_same_normalized_term,0.6,solar activity
Space Weather Glossary:solar activity,skos:exactMatch,Space Weather Glossary (Second):solar activity,lexical_identity_same_normalized_term,0.6,solar activity
HELIO Ontology:solar atmosphere,skos:exactMatch,NASA CCMC:solar atmosphere,lexical_identity_same_normalized_term,0.6,solar atmosphere
HELIO Ontology:solar atmosphere,skos:exactMatch,Space Weather Glossary (Second):solar atmosphere,lexical_identity_same_normalized_term,0.6,solar atmosphere
NASA CCMC:solar atmosphere,skos:exactMatch,Space Weather Glossary (Second):solar atmosphere,lexical_identity_same_normalized_term,0.6,solar atmosphere
Space Weather Glossary:solar constant,skos:exactMatch,Space Weather Glossary (Second):solar constant,lexical_identity_same_normalized_term,0.6,solar constant
NASA Heliophysics Vocabulary:solar energetic particles,skos:exactMatch,Space Weather Glossary:solar energetic particles,lexical_identity_same_normalized_term,0.6,solar energetic particles
ESA Space Weather Glossary:solar flare,skos:exactMatch,HELIO Ontology:solar flare,lexical_identity_same_normalized_term,0.6,solar flare
ESA Space Weather Glossary:solar flare,skos:exactMatch,SPASE Dictionary:solar flare,lexical_identity_same_normalized_term,0.6,solar flare
HELIO Ontology:solar flare,skos:exactMatch,SPASE Dictionary:solar flare,lexical_identity_same_normalized_term,0.6,solar flare
GCMD:solar flares,skos:exactMatch,NASA Heliophysics Vocabulary:solar flares,lexical_identity_same_normalized_term,0.6,solar flares
GCMD:solar flares,skos:exactMatch,Space Weather Glossary (Second):solar flares,lexical_identity_same_normalized_term,0.6,solar flares
NASA Heliophysics Vocabulary:solar flares,skos:exactMatch,Space Weather Glossary (Second):solar flares,lexical_identity_same_normalized_term,0.6,solar flares
GCMD:solar flux,skos:exactMatch,SWEET:solar flux,lexical_identity_same_normalized_term,0.6,solar flux
GCMD:solar forcing,skos:exactMatch,SWEET:solar forcing,lexical_identity_same_normalized_term,0.6,solar forcing
AGU Index Terms:solar irradiance,skos:exactMatch,GCMD:solar irradiance,lexical_identity_same_normalized_term,0.6,solar irradiance
NASA Heliophysics Vocabulary:solar maximum,skos:exactMatch,Space Weather Glossary:solar maximum,lexical_identity_same_normalized_term,0.6,solar maximum
NASA Heliophysics Vocabulary:solar maximum,skos:exactMatch,Space Weather Glossary (Second):solar maximum,lexical_identity_same_normalized_term,0.6,solar maximum
Space Weather Glossary:solar maximum,skos:exactMatch,Space Weather Glossary (Second):solar maximum,lexical_identity_same_normalized_term,0.6,solar maximum
NASA Heliophysics Vocabulary:solar minimum,skos:exactMatch,Space Weather Glossary:solar minimum,lexical_identity_same_normalized_term,0.6,solar minimum
NASA Heliophysics Vocabulary:solar minimum,skos:exactMatch,Space Weather Glossary (Second):solar minimum,lexical_identity_same_normalized_term,0.6,solar minimum
Space Weather Glossary:solar minimum,skos:exactMatch,Space Weather Glossary (Second):solar minimum,lexical_identity_same_normalized_term,0.6,solar minimum
GCMD:solar radiation,skos:exactMatch,GEMET:solar radiation,lexical_identity_same_normalized_term,0.6,solar radiation
GCMD:solar radiation,skos:exactMatch,SWEET:solar radiation,lexical_identity_same_normalized_term,0.6,solar radiation
GEMET:solar radiation,skos:exactMatch,SWEET:solar radiation,lexical_identity_same_normalized_term,0.6,solar radiation
GCMD:solar wind,skos:exactMatch,HELIO Ontology:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
GCMD:solar wind,skos:exactMatch,NASA CCMC:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
GCMD:solar wind,skos:exactMatch,NASA Heliophysics Vocabulary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
GCMD:solar wind,skos:exactMatch,SWEET:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
GCMD:solar wind,skos:exactMatch,Space Weather Glossary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
GCMD:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind,skos:exactMatch,NASA CCMC:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind,skos:exactMatch,NASA Heliophysics Vocabulary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind,skos:exactMatch,SWEET:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind,skos:exactMatch,Space Weather Glossary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA CCMC:solar wind,skos:exactMatch,NASA Heliophysics Vocabulary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA CCMC:solar wind,skos:exactMatch,SWEET:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA CCMC:solar wind,skos:exactMatch,Space Weather Glossary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA CCMC:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA Heliophysics Vocabulary:solar wind,skos:exactMatch,SWEET:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA Heliophysics Vocabulary:solar wind,skos:exactMatch,Space Weather Glossary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
NASA Heliophysics Vocabulary:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
SWEET:solar wind,skos:exactMatch,Space Weather Glossary:solar wind,lexical_identity_same_normalized_term,0.6,solar wind
SWEET:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
Space Weather Glossary:solar wind,skos:exactMatch,Space Weather Glossary (Second):solar wind,lexical_identity_same_normalized_term,0.6,solar wind
HELIO Ontology:solar wind extreme,skos:exactMatch,SPASE Dictionary:solar wind extreme,lexical_identity_same_normalized_term,0.6,solar wind extreme
HELIO Ontology:solar wind extreme,skos:exactMatch,SWEET:solar wind extreme,lexical_identity_same_normalized_term,0.6,solar wind extreme
SPASE Dictionary:solar wind extreme,skos:exactMatch,SWEET:solar wind extreme,lexical_identity_same_normalized_term,0.6,solar wind extreme
AGU Index Terms:solid earth,skos:exactMatch,GCMD:solid earth,lexical_identity_same_normalized_term,0.6,solid earth
HELIO Ontology:sonic mach number,skos:exactMatch,SPASE Dictionary:sonic mach number,lexical_identity_same_normalized_term,0.6,sonic mach number
GEMET:sound,skos:exactMatch,SWEET:sound,lexical_identity_same_normalized_term,0.6,sound
HELIO Ontology:sounder,skos:exactMatch,SPASE Dictionary:sounder,lexical_identity_same_normalized_term,0.6,sounder
GCMD:source,skos:exactMatch,SPASE Dictionary:source,lexical_identity_same_normalized_term,0.6,source
AGU Index Terms:south america,skos:exactMatch,GEMET:south america,lexical_identity_same_normalized_term,0.6,south america
HELIO Ontology:south atlantic anomaly region,skos:exactMatch,SPASE Dictionary:south atlantic anomaly region,lexical_identity_same_normalized_term,0.6,south atlantic anomaly region
GEMET:space,skos:exactMatch,SWEET:space,lexical_identity_same_normalized_term,0.6,space
AGU Index Terms:space weather,skos:exactMatch,ESA Space Weather Glossary:space weather,lexical_identity_same_normalized_term,0.6,space weather
AGU Index Terms:space weather,skos:exactMatch,NASA CCMC:space weather,lexical_identity_same_normalized_term,0.6,space weather
AGU Index Terms:space weather,skos:exactMatch,SWEET:space weather,lexical_identity_same_normalized_term,0.6,space weather
AGU Index Terms:space weather,skos:exactMatch,Space Weather Glossary (Second):space weather,lexical_identity_same_normalized_term,0.6,space weather
ESA Space Weather Glossary:space weather,skos:exactMatch,NASA CCMC:space weather,lexical_identity_same_normalized_term,0.6,space weather
ESA Space Weather Glossary:space weather,skos:exactMatch,SWEET:space weather,lexical_identity_same_normalized_term,0.6,space weather
ESA Space Weather Glossary:space weather,skos:exactMatch,Space Weather Glossary (Second):space weather,lexical_identity_same_normalized_term,0.6,space weather
NASA CCMC:space weather,skos:exactMatch,SWEET:space weather,lexical_identity_same_normalized_term,0.6,space weather
NASA CCMC:space weather,skos:exactMatch,Space Weather Glossary (Second):space weather,lexical_identity_same_normalized_term,0.6,space weather
SWEET:space weather,skos:exactMatch,Space Weather Glossary (Second):space weather,lexical_identity_same_normalized_term,0.6,space weather
HELIO Ontology:spacecraft orbit plane,skos:exactMatch,SPASE Dictionary:spacecraft orbit plane,lexical_identity_same_normalized_term,0.6,spacecraft orbit plane
HELIO Ontology:spacecraft potential control,skos:exactMatch,SPASE Dictionary:spacecraft potential control,lexical_identity_same_normalized_term,0.6,spacecraft potential control
GEMET:spatial distribution,skos:exactMatch,SWEET:spatial distribution,lexical_identity_same_normalized_term,0.6,spatial distribution
HELIO Ontology:spectral power receiver,skos:exactMatch,SPASE Dictionary:spectral power receiver,lexical_identity_same_normalized_term,0.6,spectral power receiver
HELIO Ontology:spectrogram,skos:exactMatch,SPASE Dictionary:spectrogram,lexical_identity_same_normalized_term,0.6,spectrogram
HELIO Ontology:spectrometer,skos:exactMatch,SPASE Dictionary:spectrometer,lexical_identity_same_normalized_term,0.6,spectrometer
HELIO Ontology:spectrum,skos:exactMatch,SPASE Dictionary:spectrum,lexical_identity_same_normalized_term,0.6,spectrum
GEMET:speed,skos:exactMatch,HELIO Ontology:speed,lexical_identity_same_normalized_term,0.6,speed
AGU Index Terms:speleothems,skos:exactMatch,GCMD:speleothems,lexical_identity_same_normalized_term,0.6,speleothems
GCMD:spice,skos:exactMatch,SPASE Dictionary:spice,lexical_identity_same_normalized_term,0.6,spice
HELIO Ontology:sr,skos:exactMatch,SPASE Dictionary:sr,lexical_identity_same_normalized_term,0.6,sr
HELIO Ontology:sr2,skos:exactMatch,SPASE Dictionary:sr2,lexical_identity_same_normalized_term,0.6,sr2
HELIO Ontology:sse,skos:exactMatch,SPASE Dictionary:sse,lexical_identity_same_normalized_term,0.6,sse
AGU Index Terms:stable isotopes,skos:exactMatch,GCMD:stable isotopes,lexical_identity_same_normalized_term,0.6,stable isotopes
HELIO Ontology:stack plot,skos:exactMatch,SPASE Dictionary:stack plot,lexical_identity_same_normalized_term,0.6,stack plot
HELIO Ontology:start time,skos:exactMatch,SWEET:start time,lexical_identity_same_normalized_term,0.6,start time
GEMET:state of matter,skos:exactMatch,SWEET:state of matter,lexical_identity_same_normalized_term,0.6,state of matter
AGU Index Terms:statistical analysis,skos:exactMatch,GEMET:statistical analysis,lexical_identity_same_normalized_term,0.6,statistical analysis
HELIO Ontology:stokes parameters,skos:exactMatch,SPASE Dictionary:stokes parameters,lexical_identity_same_normalized_term,0.6,stokes parameters
GCMD:stratopause,skos:exactMatch,Space Weather Glossary (Second):stratopause,lexical_identity_same_normalized_term,0.6,stratopause
GEMET:stratosphere,skos:exactMatch,HELIO Ontology:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
GEMET:stratosphere,skos:exactMatch,SPASE Dictionary:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
GEMET:stratosphere,skos:exactMatch,Space Weather Glossary:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
GEMET:stratosphere,skos:exactMatch,Space Weather Glossary (Second):stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
HELIO Ontology:stratosphere,skos:exactMatch,SPASE Dictionary:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
HELIO Ontology:stratosphere,skos:exactMatch,Space Weather Glossary:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
HELIO Ontology:stratosphere,skos:exactMatch,Space Weather Glossary (Second):stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
SPASE Dictionary:stratosphere,skos:exactMatch,Space Weather Glossary:stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
SPASE Dictionary:stratosphere,skos:exactMatch,Space Weather Glossary (Second):stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
Space Weather Glossary:stratosphere,skos:exactMatch,Space Weather Glossary (Second):stratosphere,lexical_identity_same_normalized_term,0.6,stratosphere
HELIO Ontology:stream interaction region,skos:exactMatch,SPASE Dictionary:stream interaction region,lexical_identity_same_normalized_term,0.6,stream interaction region
GCMD:stress,skos:exactMatch,GEMET:stress,lexical_identity_same_normalized_term,0.6,stress
GCMD:subsidence,skos:exactMatch,GEMET:subsidence,lexical_identity_same_normalized_term,0.6,subsidence
HELIO Ontology:substorm,skos:exactMatch,NASA Heliophysics Vocabulary:substorm,lexical_identity_same_normalized_term,0.6,substorm
HELIO Ontology:substorm,skos:exactMatch,SPASE Dictionary:substorm,lexical_identity_same_normalized_term,0.6,substorm
HELIO Ontology:substorm,skos:exactMatch,SWEET:substorm,lexical_identity_same_normalized_term,0.6,substorm
HELIO Ontology:substorm,skos:exactMatch,Space Weather Glossary:substorm,lexical_identity_same_normalized_term,0.6,substorm
HELIO Ontology:substorm,skos:exactMatch,Space Weather Glossary (Second):substorm,lexical_identity_same_normalized_term,0.6,substorm
NASA Heliophysics Vocabulary:substorm,skos:exactMatch,SPASE Dictionary:substorm,lexical_identity_same_normalized_term,0.6,substorm
NASA Heliophysics Vocabulary:substorm,skos:exactMatch,SWEET:substorm,lexical_identity_same_normalized_term,0.6,substorm
NASA Heliophysics Vocabulary:substorm,skos:exactMatch,Space Weather Glossary:substorm,lexical_identity_same_normalized_term,0.6,substorm
NASA Heliophysics Vocabulary:substorm,skos:exactMatch,Space Weather Glossary (Second):substorm,lexical_identity_same_normalized_term,0.6,substorm
SPASE Dictionary:substorm,skos:exactMatch,SWEET:substorm,lexical_identity_same_normalized_term,0.6,substorm
SPASE Dictionary:substorm,skos:exactMatch,Space Weather Glossary:substorm,lexical_identity_same_normalized_term,0.6,substorm
SPASE Dictionary:substorm,skos:exactMatch,Space Weather Glossary (Second):substorm,lexical_identity_same_normalized_term,0.6,substorm
SWEET:substorm,skos:exactMatch,Space Weather Glossary:substorm,lexical_identity_same_normalized_term,0.6,substorm
SWEET:substorm,skos:exactMatch,Space Weather Glossary (Second):substorm,lexical_identity_same_normalized_term,0.6,substorm
Space Weather Glossary:substorm,skos:exactMatch,Space Weather Glossary (Second):substorm,lexical_identity_same_normalized_term,0.6,substorm
HELIO Ontology:sunspot,skos:exactMatch,NASA CCMC:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
HELIO Ontology:sunspot,skos:exactMatch,SWEET:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
HELIO Ontology:sunspot,skos:exactMatch,Space Weather Glossary:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
HELIO Ontology:sunspot,skos:exactMatch,Space Weather Glossary (Second):sunspot,lexical_identity_same_normalized_term,0.6,sunspot
NASA CCMC:sunspot,skos:exactMatch,SWEET:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
NASA CCMC:sunspot,skos:exactMatch,Space Weather Glossary:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
NASA CCMC:sunspot,skos:exactMatch,Space Weather Glossary (Second):sunspot,lexical_identity_same_normalized_term,0.6,sunspot
SWEET:sunspot,skos:exactMatch,Space Weather Glossary:sunspot,lexical_identity_same_normalized_term,0.6,sunspot
SWEET:sunspot,skos:exactMatch,Space Weather Glossary (Second):sunspot,lexical_identity_same_normalized_term,0.6,sunspot
Space Weather Glossary:sunspot,skos:exactMatch,Space Weather Glossary (Second):sunspot,lexical_identity_same_normalized_term,0.6,sunspot
Space Weather Glossary:sunspot cycle,skos:exactMatch,Space Weather Glossary (Second):sunspot cycle,lexical_identity_same_normalized_term,0.6,sunspot cycle
Space Weather Glossary:sunspot number,skos:exactMatch,Space Weather Glossary (Second):sunspot number,lexical_identity_same_normalized_term,0.6,sunspot number
SWEET:supergranulation,skos:exactMatch,Space Weather Glossary:supergranulation,lexical_identity_same_normalized_term,0.6,supergranulation
GCMD:surface water,skos:exactMatch,GEMET:surface water,lexical_identity_same_normalized_term,0.6,surface water
AGU Index Terms:sustainable development,skos:exactMatch,GCMD:sustainable development,lexical_identity_same_normalized_term,0.6,sustainable development
AGU Index Terms:sustainable development,skos:exactMatch,GEMET:sustainable development,lexical_identity_same_normalized_term,0.6,sustainable development
GCMD:sustainable development,skos:exactMatch,GEMET:sustainable development,lexical_identity_same_normalized_term,0.6,sustainable development
GCMD:swamp,skos:exactMatch,GEMET:swamp,lexical_identity_same_normalized_term,0.6,swamp
AGU Index Terms:symbiosis,skos:exactMatch,GCMD:symbiosis,lexical_identity_same_normalized_term,0.6,symbiosis
AGU Index Terms:symbiosis,skos:exactMatch,GEMET:symbiosis,lexical_identity_same_normalized_term,0.6,symbiosis
GCMD:symbiosis,skos:exactMatch,GEMET:symbiosis,lexical_identity_same_normalized_term,0.6,symbiosis
GEMET:tar,skos:exactMatch,SPASE Dictionary:tar,lexical_identity_same_normalized_term,0.6,tar
HELIO Ontology:team leader,skos:exactMatch,SPASE Dictionary:team leader,lexical_identity_same_normalized_term,0.6,team leader
HELIO Ontology:team member,skos:exactMatch,SPASE Dictionary:team member,lexical_identity_same_normalized_term,0.6,team member
HELIO Ontology:technical contact,skos:exactMatch,SPASE Dictionary:technical contact,lexical_identity_same_normalized_term,0.6,technical contact
AGU Index Terms:tectonics,skos:exactMatch,GCMD:tectonics,lexical_identity_same_normalized_term,0.6,tectonics
AGU Index Terms:tectonics,skos:exactMatch,GEMET:tectonics,lexical_identity_same_normalized_term,0.6,tectonics
GCMD:tectonics,skos:exactMatch,GEMET:tectonics,lexical_identity_same_normalized_term,0.6,tectonics
GEMET:telemetry,skos:exactMatch,SPASE Dictionary:telemetry,lexical_identity_same_normalized_term,0.6,telemetry
HELIO Ontology:telescope,skos:exactMatch,SWEET:telescope,lexical_identity_same_normalized_term,0.6,telescope
GEMET:temperature,skos:exactMatch,HELIO Ontology:temperature,lexical_identity_same_normalized_term,0.6,temperature
GEMET:temperature,skos:exactMatch,SPASE Dictionary:temperature,lexical_identity_same_normalized_term,0.6,temperature
GEMET:temperature,skos:exactMatch,SWEET:temperature,lexical_identity_same_normalized_term,0.6,temperature
HELIO Ontology:temperature,skos:exactMatch,SPASE Dictionary:temperature,lexical_identity_same_normalized_term,0.6,temperature
HELIO Ontology:temperature,skos:exactMatch,SWEET:temperature,lexical_identity_same_normalized_term,0.6,temperature
SPASE Dictionary:temperature,skos:exactMatch,SWEET:temperature,lexical_identity_same_normalized_term,0.6,temperature
SWEET:termination shock,skos:exactMatch,Space Weather Glossary (Second):termination shock,lexical_identity_same_normalized_term,0.6,termination shock
HELIO Ontology:thermal plasma,skos:exactMatch,SPASE Dictionary:thermal plasma,lexical_identity_same_normalized_term,0.6,thermal plasma
AGU Index Terms:thermal properties,skos:exactMatch,GCMD:thermal properties,lexical_identity_same_normalized_term,0.6,thermal properties
HELIO Ontology:thermal speed,skos:exactMatch,SPASE Dictionary:thermal speed,lexical_identity_same_normalized_term,0.6,thermal speed
AGU Index Terms:thermodynamics,skos:exactMatch,GEMET:thermodynamics,lexical_identity_same_normalized_term,0.6,thermodynamics
HELIO Ontology:thermometer,skos:exactMatch,SWEET:thermometer,lexical_identity_same_normalized_term,0.6,thermometer
HELIO Ontology:thermosphere,skos:exactMatch,SPASE Dictionary:thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
HELIO Ontology:thermosphere,skos:exactMatch,Space Weather Glossary:thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
HELIO Ontology:thermosphere,skos:exactMatch,Space Weather Glossary (Second):thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
SPASE Dictionary:thermosphere,skos:exactMatch,Space Weather Glossary:thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
SPASE Dictionary:thermosphere,skos:exactMatch,Space Weather Glossary (Second):thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
Space Weather Glossary:thermosphere,skos:exactMatch,Space Weather Glossary (Second):thermosphere,lexical_identity_same_normalized_term,0.6,thermosphere
GEMET:time,skos:exactMatch,HELIO Ontology:time,lexical_identity_same_normalized_term,0.6,time
GEMET:time,skos:exactMatch,SWEET:time,lexical_identity_same_normalized_term,0.6,time
HELIO Ontology:time,skos:exactMatch,SWEET:time,lexical_identity_same_normalized_term,0.6,time
HELIO Ontology:time interval,skos:exactMatch,SWEET:time interval,lexical_identity_same_normalized_term,0.6,time interval
HELIO Ontology:time of flight,skos:exactMatch,SPASE Dictionary:time of flight,lexical_identity_same_normalized_term,0.6,time of flight
HELIO Ontology:time series,skos:exactMatch,SPASE Dictionary:time series,lexical_identity_same_normalized_term,0.6,time series
HELIO Ontology:time span,skos:exactMatch,SPASE Dictionary:time span,lexical_identity_same_normalized_term,0.6,time span
AGU Index Terms:titan,skos:exactMatch,SPASE Dictionary:titan,lexical_identity_same_normalized_term,0.6,titan
GCMD:titanium,skos:exactMatch,GEMET:titanium,lexical_identity_same_normalized_term,0.6,titanium
HELIO Ontology:topside,skos:exactMatch,SPASE Dictionary:topside,lexical_identity_same_normalized_term,0.6,topside
GCMD:total electron content,skos:exactMatch,Space Weather Glossary:total electron content,lexical_identity_same_normalized_term,0.6,total electron content
GCMD:total pressure,skos:exactMatch,SPASE Dictionary:total pressure,lexical_identity_same_normalized_term,0.6,total pressure
GCMD:tourism,skos:exactMatch,GEMET:tourism,lexical_identity_same_normalized_term,0.6,tourism
AGU Index Terms:trace elements,skos:exactMatch,GCMD:trace elements,lexical_identity_same_normalized_term,0.6,trace elements
AGU Index Terms:transition region,skos:exactMatch,HELIO Ontology:transition region,lexical_identity_same_normalized_term,0.6,transition region
AGU Index Terms:transition region,skos:exactMatch,NASA CCMC:transition region,lexical_identity_same_normalized_term,0.6,transition region
AGU Index Terms:transition region,skos:exactMatch,SPASE Dictionary:transition region,lexical_identity_same_normalized_term,0.6,transition region
AGU Index Terms:transition region,skos:exactMatch,Space Weather Glossary:transition region,lexical_identity_same_normalized_term,0.6,transition region
AGU Index Terms:transition region,skos:exactMatch,Space Weather Glossary (Second):transition region,lexical_identity_same_normalized_term,0.6,transition region
HELIO Ontology:transition region,skos:exactMatch,NASA CCMC:transition region,lexical_identity_same_normalized_term,0.6,transition region
HELIO Ontology:transition region,skos:exactMatch,SPASE Dictionary:transition region,lexical_identity_same_normalized_term,0.6,transition region
HELIO Ontology:transition region,skos:exactMatch,Space Weather Glossary:transition region,lexical_identity_same_normalized_term,0.6,transition region
HELIO Ontology:transition region,skos:exactMatch,Space Weather Glossary (Second):transition region,lexical_identity_same_normalized_term,0.6,transition region
NASA CCMC:transition region,skos:exactMatch,SPASE Dictionary:transition region,lexical_identity_same_normalized_term,0.6,transition region
NASA CCMC:transition region,skos:exactMatch,Space Weather Glossary:transition region,lexical_identity_same_normalized_term,0.6,transition region
NASA CCMC:transition region,skos:exactMatch,Space Weather Glossary (Second):transition region,lexical_identity_same_normalized_term,0.6,transition region
SPASE Dictionary:transition region,skos:exactMatch,Space Weather Glossary:transition region,lexical_identity_same_normalized_term,0.6,transition region
SPASE Dictionary:transition region,skos:exactMatch,Space Weather Glossary (Second):transition region,lexical_identity_same_normalized_term,0.6,transition region
Space Weather Glossary:transition region,skos:exactMatch,Space Weather Glossary (Second):transition region,lexical_identity_same_normalized_term,0.6,transition region
GCMD:transportation,skos:exactMatch,GEMET:transportation,lexical_identity_same_normalized_term,0.6,transportation
GEMET:trapping,skos:exactMatch,SWEET:trapping,lexical_identity_same_normalized_term,0.6,trapping
AGU Index Terms:triton,skos:exactMatch,SPASE Dictionary:triton,lexical_identity_same_normalized_term,0.6,triton
AGU Index Terms:tropical cyclones,skos:exactMatch,GCMD:tropical cyclones,lexical_identity_same_normalized_term,0.6,tropical cyclones
GCMD:tropical forest,skos:exactMatch,GEMET:tropical forest,lexical_identity_same_normalized_term,0.6,tropical forest
GCMD:tropopause,skos:exactMatch,Space Weather Glossary (Second):tropopause,lexical_identity_same_normalized_term,0.6,tropopause
GEMET:troposphere,skos:exactMatch,HELIO Ontology:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
GEMET:troposphere,skos:exactMatch,SPASE Dictionary:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
GEMET:troposphere,skos:exactMatch,Space Weather Glossary:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
GEMET:troposphere,skos:exactMatch,Space Weather Glossary (Second):troposphere,lexical_identity_same_normalized_term,0.6,troposphere
HELIO Ontology:troposphere,skos:exactMatch,SPASE Dictionary:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
HELIO Ontology:troposphere,skos:exactMatch,Space Weather Glossary:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
HELIO Ontology:troposphere,skos:exactMatch,Space Weather Glossary (Second):troposphere,lexical_identity_same_normalized_term,0.6,troposphere
SPASE Dictionary:troposphere,skos:exactMatch,Space Weather Glossary:troposphere,lexical_identity_same_normalized_term,0.6,troposphere
SPASE Dictionary:troposphere,skos:exactMatch,Space Weather Glossary (Second):troposphere,lexical_identity_same_normalized_term,0.6,troposphere
Space Weather Glossary:troposphere,skos:exactMatch,Space Weather Glossary (Second):troposphere,lexical_identity_same_normalized_term,0.6,troposphere
GCMD:tropospheric ozone,skos:exactMatch,GEMET:tropospheric ozone,lexical_identity_same_normalized_term,0.6,tropospheric ozone
AGU Index Terms:tundra,skos:exactMatch,GEMET:tundra,lexical_identity_same_normalized_term,0.6,tundra
GCMD:turbidity,skos:exactMatch,GEMET:turbidity,lexical_identity_same_normalized_term,0.6,turbidity
AGU Index Terms:turbulence,skos:exactMatch,GCMD:turbulence,lexical_identity_same_normalized_term,0.6,turbulence
SPASE Dictionary:ultraviolet,skos:exactMatch,Space Weather Glossary:ultraviolet,lexical_identity_same_normalized_term,0.6,ultraviolet
SPASE Dictionary:ultraviolet,skos:exactMatch,Space Weather Glossary (Second):ultraviolet,lexical_identity_same_normalized_term,0.6,ultraviolet
Space Weather Glossary:ultraviolet,skos:exactMatch,Space Weather Glossary (Second):ultraviolet,lexical_identity_same_normalized_term,0.6,ultraviolet
GCMD:ultraviolet radiation,skos:exactMatch,GEMET:ultraviolet radiation,lexical_identity_same_normalized_term,0.6,ultraviolet radiation
AGU Index Terms:uncertainty,skos:exactMatch,SPASE Dictionary:uncertainty,lexical_identity_same_normalized_term,0.6,uncertainty
Space Weather Glossary:unipolar magnetic region,skos:exactMatch,Space Weather Glossary (Second):unipolar magnetic region,lexical_identity_same_normalized_term,0.6,unipolar magnetic region
AGU Index Terms:uranus,skos:exactMatch,SPASE Dictionary:uranus,lexical_identity_same_normalized_term,0.6,uranus
